country_name,league_name,season,team,team_avg_overall_rating,n_games,total_points,wins,losses,draws,perc_points,perc_wins,perc_losses,perc_draws,avg_overall_rating_discrete
Belgium,Belgium Jupiler League,2009/2010,Beerschot AC,66.34448051948051,28,35,9,11,8,0.4166666666666667,0.32142857142857145,0.39285714285714285,0.2857142857142857,"(65.516, 67.285]"
Belgium,Belgium Jupiler League,2009/2010,Club Brugge KV,68.93831168831169,28,57,17,5,6,0.6785714285714286,0.6071428571428571,0.17857142857142858,0.21428571428571427,"(67.285, 69.054]"
Belgium,Belgium Jupiler League,2009/2010,KAA Gent,68.61461038961039,28,49,14,7,7,0.5833333333333334,0.5,0.25,0.25,"(67.285, 69.054]"
Belgium,Belgium Jupiler League,2009/2010,KRC Genk,65.91055194805196,28,34,8,10,10,0.40476190476190477,0.2857142857142857,0.35714285714285715,0.35714285714285715,"(65.516, 67.285]"
Belgium,Belgium Jupiler League,2009/2010,KSV Cercle Brugge,64.99350649350647,28,38,11,12,5,0.4523809523809524,0.39285714285714285,0.42857142857142855,0.17857142857142858,"(63.747, 65.516]"
Belgium,Belgium Jupiler League,2009/2010,KSV Roeselare,62.179960317460306,28,18,4,18,6,0.21428571428571427,0.14285714285714285,0.6428571428571429,0.21428571428571427,"(61.977, 63.747]"
Belgium,Belgium Jupiler League,2009/2010,KV Kortrijk,64.3948051948052,28,45,12,7,9,0.5357142857142857,0.42857142857142855,0.25,0.32142857142857145,"(63.747, 65.516]"
Belgium,Belgium Jupiler League,2009/2010,KV Mechelen,63.47110389610389,28,39,12,13,3,0.4642857142857143,0.42857142857142855,0.4642857142857143,0.10714285714285714,"(61.977, 63.747]"
Belgium,Belgium Jupiler League,2009/2010,KVC Westerlo,63.91607142857144,28,32,8,12,8,0.38095238095238093,0.2857142857142857,0.42857142857142855,0.2857142857142857,"(63.747, 65.516]"
Belgium,Belgium Jupiler League,2009/2010,RSC Anderlecht,71.25795454545455,28,69,22,3,3,0.8214285714285714,0.7857142857142857,0.10714285714285714,0.10714285714285714,"(70.824, 72.593]"
Belgium,Belgium Jupiler League,2009/2010,SV Zulte-Waregem,65.74999999999999,28,41,10,7,11,0.4880952380952381,0.35714285714285715,0.25,0.39285714285714285,"(65.516, 67.285]"
Belgium,Belgium Jupiler League,2009/2010,Sint-Truidense VV,62.74231150793653,28,42,12,10,6,0.5,0.42857142857142855,0.35714285714285715,0.21428571428571427,"(61.977, 63.747]"
Belgium,Belgium Jupiler League,2009/2010,Sporting Charleroi,62.66200396825395,28,23,5,15,8,0.27380952380952384,0.17857142857142858,0.5357142857142857,0.2857142857142857,"(61.977, 63.747]"
Belgium,Belgium Jupiler League,2009/2010,Sporting Lokeren,66.06163419913422,28,18,5,20,3,0.21428571428571427,0.17857142857142858,0.7142857142857143,0.10714285714285714,"(65.516, 67.285]"
Belgium,Belgium Jupiler League,2009/2010,Standard de Liège,71.22110389610388,28,39,10,9,9,0.4642857142857143,0.35714285714285715,0.32142857142857145,0.32142857142857145,"(70.824, 72.593]"
Belgium,Belgium Jupiler League,2010/2011,Beerschot AC,65.13939393939391,30,26,5,14,11,0.28888888888888886,0.16666666666666666,0.4666666666666667,0.36666666666666664,"(63.747, 65.516]"
Belgium,Belgium Jupiler League,2010/2011,Club Brugge KV,69.43939393939394,30,53,16,9,5,0.5888888888888889,0.5333333333333333,0.3,0.16666666666666666,"(69.054, 70.824]"
Belgium,Belgium Jupiler League,2010/2011,KAA Gent,68.70575757575757,30,57,17,7,6,0.6333333333333333,0.5666666666666667,0.23333333333333334,0.2,"(67.285, 69.054]"
Belgium,Belgium Jupiler League,2010/2011,KAS Eupen,61.70606060606062,30,23,5,17,8,0.25555555555555554,0.16666666666666666,0.5666666666666667,0.26666666666666666,"(60.208, 61.977]"
Belgium,Belgium Jupiler League,2010/2011,KRC Genk,67.84893939393939,30,64,19,4,7,0.7111111111111111,0.6333333333333333,0.13333333333333333,0.23333333333333334,"(67.285, 69.054]"
Belgium,Belgium Jupiler League,2010/2011,KSV Cercle Brugge,64.6728787878788,30,39,11,13,6,0.43333333333333335,0.36666666666666664,0.43333333333333335,0.2,"(63.747, 65.516]"
Belgium,Belgium Jupiler League,2010/2011,KV Kortrijk,64.6121212121212,30,38,11,14,5,0.4222222222222222,0.36666666666666664,0.4666666666666667,0.16666666666666666,"(63.747, 65.516]"
Belgium,Belgium Jupiler League,2010/2011,KV Mechelen,65.48742424242425,30,48,13,8,9,0.5333333333333333,0.43333333333333335,0.26666666666666666,0.3,"(63.747, 65.516]"
Belgium,Belgium Jupiler League,2010/2011,KVC Westerlo,64.67575757575759,30,41,11,11,8,0.45555555555555555,0.36666666666666664,0.36666666666666664,0.26666666666666666,"(63.747, 65.516]"
Belgium,Belgium Jupiler League,2010/2011,Lierse SK,64.67102693602693,30,24,4,14,12,0.26666666666666666,0.13333333333333333,0.4666666666666667,0.4,"(63.747, 65.516]"
Belgium,Belgium Jupiler League,2010/2011,RSC Anderlecht,71.86666666666665,30,65,19,3,8,0.7222222222222222,0.6333333333333333,0.1,0.26666666666666666,"(70.824, 72.593]"
Belgium,Belgium Jupiler League,2010/2011,SV Zulte-Waregem,65.48969696969696,30,33,7,11,12,0.36666666666666664,0.23333333333333334,0.36666666666666664,0.4,"(63.747, 65.516]"
Belgium,Belgium Jupiler League,2010/2011,Sint-Truidense VV,62.6876936026936,30,29,8,17,5,0.32222222222222224,0.26666666666666666,0.5666666666666667,0.16666666666666666,"(61.977, 63.747]"
Belgium,Belgium Jupiler League,2010/2011,Sporting Charleroi,62.864377104377105,30,19,4,19,7,0.2111111111111111,0.13333333333333333,0.6333333333333333,0.23333333333333334,"(61.977, 63.747]"
Belgium,Belgium Jupiler League,2010/2011,Sporting Lokeren,65.47378787878786,30,50,13,6,11,0.5555555555555556,0.43333333333333335,0.2,0.36666666666666664,"(63.747, 65.516]"
Belgium,Belgium Jupiler League,2010/2011,Standard de Liège,69.66590909090907,30,49,15,11,4,0.5444444444444444,0.5,0.36666666666666664,0.13333333333333333,"(69.054, 70.824]"
Belgium,Belgium Jupiler League,2011/2012,Beerschot AC,65.61939393939392,30,36,9,12,9,0.4,0.3,0.4,0.3,"(65.516, 67.285]"
Belgium,Belgium Jupiler League,2011/2012,Club Brugge KV,70.14848484848486,30,61,19,7,4,0.6777777777777778,0.6333333333333333,0.23333333333333334,0.13333333333333333,"(69.054, 70.824]"
Belgium,Belgium Jupiler League,2011/2012,KAA Gent,68.87090909090911,30,56,17,8,5,0.6222222222222222,0.5666666666666667,0.26666666666666666,0.16666666666666666,"(67.285, 69.054]"
Belgium,Belgium Jupiler League,2011/2012,KRC Genk,69.48818181818183,30,46,13,10,7,0.5111111111111111,0.43333333333333335,0.3333333333333333,0.23333333333333334,"(69.054, 70.824]"
Belgium,Belgium Jupiler League,2011/2012,KSV Cercle Brugge,64.48318181818182,30,46,13,10,7,0.5111111111111111,0.43333333333333335,0.3333333333333333,0.23333333333333334,"(63.747, 65.516]"
Belgium,Belgium Jupiler League,2011/2012,KV Kortrijk,64.94242424242425,30,46,13,10,7,0.5111111111111111,0.43333333333333335,0.3333333333333333,0.23333333333333334,"(63.747, 65.516]"
Belgium,Belgium Jupiler League,2011/2012,KV Mechelen,65.8560606060606,30,37,10,13,7,0.4111111111111111,0.3333333333333333,0.43333333333333335,0.23333333333333334,"(65.516, 67.285]"
Belgium,Belgium Jupiler League,2011/2012,KVC Westerlo,64.35924242424244,30,20,5,20,5,0.2222222222222222,0.16666666666666666,0.6666666666666666,0.16666666666666666,"(63.747, 65.516]"
Belgium,Belgium Jupiler League,2011/2012,Lierse SK,64.69090909090909,30,31,6,11,13,0.34444444444444444,0.2,0.36666666666666664,0.43333333333333335,"(63.747, 65.516]"
Belgium,Belgium Jupiler League,2011/2012,Oud-Heverlee Leuven,62.78106060606059,30,29,7,15,8,0.32222222222222224,0.23333333333333334,0.5,0.26666666666666666,"(61.977, 63.747]"
Belgium,Belgium Jupiler League,2011/2012,RAEC Mons,64.26515151515152,30,36,9,12,9,0.4,0.3,0.4,0.3,"(63.747, 65.516]"
Belgium,Belgium Jupiler League,2011/2012,RSC Anderlecht,72.0939393939394,30,67,20,3,7,0.7444444444444445,0.6666666666666666,0.1,0.23333333333333334,"(70.824, 72.593]"
Belgium,Belgium Jupiler League,2011/2012,SV Zulte-Waregem,65.5619696969697,30,30,6,12,12,0.3333333333333333,0.2,0.4,0.4,"(65.516, 67.285]"
Belgium,Belgium Jupiler League,2011/2012,Sint-Truidense VV,64.18636363636365,30,19,3,17,10,0.2111111111111111,0.1,0.5666666666666667,0.3333333333333333,"(63.747, 65.516]"
Belgium,Belgium Jupiler League,2011/2012,Sporting Lokeren,67.1530303030303,30,44,11,8,11,0.4888888888888889,0.36666666666666664,0.26666666666666666,0.36666666666666664,"(65.516, 67.285]"
Belgium,Belgium Jupiler League,2011/2012,Standard de Liège,69.14560606060606,30,51,14,7,9,0.5666666666666667,0.4666666666666667,0.23333333333333334,0.3,"(69.054, 70.824]"
Belgium,Belgium Jupiler League,2012/2013,Beerschot AC,65.40565656565656,30,23,6,19,5,0.25555555555555554,0.2,0.6333333333333333,0.16666666666666666,"(63.747, 65.516]"
Belgium,Belgium Jupiler League,2012/2013,Club Brugge KV,70.77647186147188,30,54,15,6,9,0.6,0.5,0.2,0.3,"(69.054, 70.824]"
Belgium,Belgium Jupiler League,2012/2013,KAA Gent,68.33821548821548,30,34,8,12,10,0.37777777777777777,0.26666666666666666,0.4,0.3333333333333333,"(67.285, 69.054]"
Belgium,Belgium Jupiler League,2012/2013,KRC Genk,69.74287878787878,30,55,15,5,10,0.6111111111111112,0.5,0.16666666666666666,0.3333333333333333,"(69.054, 70.824]"
Belgium,Belgium Jupiler League,2012/2013,KSV Cercle Brugge,65.49758297258298,30,14,3,22,5,0.15555555555555556,0.1,0.7333333333333333,0.16666666666666666,"(63.747, 65.516]"
Belgium,Belgium Jupiler League,2012/2013,KV Kortrijk,66.4965728715729,30,39,11,13,6,0.43333333333333335,0.36666666666666664,0.43333333333333335,0.2,"(65.516, 67.285]"
Belgium,Belgium Jupiler League,2012/2013,KV Mechelen,66.70429292929295,30,41,12,13,5,0.45555555555555555,0.4,0.43333333333333335,0.16666666666666666,"(65.516, 67.285]"
Belgium,Belgium Jupiler League,2012/2013,Lierse SK,64.48242063492063,30,26,5,14,11,0.28888888888888886,0.16666666666666666,0.4666666666666667,0.36666666666666664,"(63.747, 65.516]"
Belgium,Belgium Jupiler League,2012/2013,Oud-Heverlee Leuven,65.67608585858586,30,36,8,10,12,0.4,0.26666666666666666,0.3333333333333333,0.4,"(65.516, 67.285]"
Belgium,Belgium Jupiler League,2012/2013,RAEC Mons,65.37242424242426,30,44,13,12,5,0.4888888888888889,0.43333333333333335,0.4,0.16666666666666666,"(63.747, 65.516]"
Belgium,Belgium Jupiler League,2012/2013,RSC Anderlecht,72.68328282828283,30,67,20,3,7,0.7444444444444445,0.6666666666666666,0.1,0.23333333333333334,"(72.593, 74.362]"
Belgium,Belgium Jupiler League,2012/2013,SV Zulte-Waregem,68.11988504088502,30,63,19,5,6,0.7,0.6333333333333333,0.16666666666666666,0.2,"(67.285, 69.054]"
Belgium,Belgium Jupiler League,2012/2013,Sporting Charleroi,63.47295959595959,30,34,10,16,4,0.37777777777777777,0.3333333333333333,0.5333333333333333,0.13333333333333333,"(61.977, 63.747]"
Belgium,Belgium Jupiler League,2012/2013,Sporting Lokeren,68.76943722943723,30,51,14,7,9,0.5666666666666667,0.4666666666666667,0.23333333333333334,0.3,"(67.285, 69.054]"
Belgium,Belgium Jupiler League,2012/2013,Standard de Liège,69.83056998557,30,50,15,10,5,0.5555555555555556,0.5,0.3333333333333333,0.16666666666666666,"(69.054, 70.824]"
Belgium,Belgium Jupiler League,2012/2013,Waasland-Beveren,64.44979653679655,30,30,7,14,9,0.3333333333333333,0.23333333333333334,0.4666666666666667,0.3,"(63.747, 65.516]"
Belgium,Belgium Jupiler League,2013/2014,KAA Gent,66.98222888222888,6,10,3,2,1,0.5555555555555556,0.5,0.3333333333333333,0.16666666666666666,"(65.516, 67.285]"
Belgium,Belgium Jupiler League,2013/2014,KV Oostende,64.26901154401152,6,14,4,0,2,0.7777777777777778,0.6666666666666666,0.0,0.3333333333333333,"(63.747, 65.516]"
Belgium,Belgium Jupiler League,2013/2014,Lierse SK,61.584978354978354,6,6,2,4,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,"(60.208, 61.977]"
Belgium,Belgium Jupiler League,2013/2014,Waasland-Beveren,64.69724189951462,6,4,1,4,1,0.2222222222222222,0.16666666666666666,0.6666666666666666,0.16666666666666666,"(63.747, 65.516]"
Belgium,Belgium Jupiler League,2014/2015,Club Brugge KV,71.67659386068478,30,61,17,3,10,0.6777777777777778,0.5666666666666667,0.1,0.3333333333333333,"(70.824, 72.593]"
Belgium,Belgium Jupiler League,2014/2015,KAA Gent,68.32863516113518,30,57,16,5,9,0.6333333333333333,0.5333333333333333,0.16666666666666666,0.3,"(67.285, 69.054]"
Belgium,Belgium Jupiler League,2014/2015,KRC Genk,69.40053948744857,30,49,13,7,10,0.5444444444444444,0.43333333333333335,0.23333333333333334,0.3333333333333333,"(69.054, 70.824]"
Belgium,Belgium Jupiler League,2014/2015,KSV Cercle Brugge,64.60257575757576,30,24,6,18,6,0.26666666666666666,0.2,0.6,0.2,"(63.747, 65.516]"
Belgium,Belgium Jupiler League,2014/2015,KV Kortrijk,66.74528860028857,30,51,16,11,3,0.5666666666666667,0.5333333333333333,0.36666666666666664,0.1,"(65.516, 67.285]"
Belgium,Belgium Jupiler League,2014/2015,KV Mechelen,66.4154761904762,30,41,10,9,11,0.45555555555555555,0.3333333333333333,0.3,0.36666666666666664,"(65.516, 67.285]"
Belgium,Belgium Jupiler League,2014/2015,KV Oostende,66.13995670995672,30,38,11,14,5,0.4222222222222222,0.36666666666666664,0.4666666666666667,0.16666666666666666,"(65.516, 67.285]"
Belgium,Belgium Jupiler League,2014/2015,KVC Westerlo,64.25702020202021,30,33,8,13,9,0.36666666666666664,0.26666666666666666,0.43333333333333335,0.3,"(63.747, 65.516]"
Belgium,Belgium Jupiler League,2014/2015,Lierse SK,64.13606854256854,30,22,5,18,7,0.24444444444444444,0.16666666666666666,0.6,0.23333333333333334,"(63.747, 65.516]"
Belgium,Belgium Jupiler League,2014/2015,RSC Anderlecht,71.84191341991342,30,57,16,5,9,0.6333333333333333,0.5333333333333333,0.16666666666666666,0.3,"(70.824, 72.593]"
Belgium,Belgium Jupiler League,2014/2015,Royal Excel Mouscron,64.2569538239538,30,26,7,18,5,0.28888888888888886,0.23333333333333334,0.6,0.16666666666666666,"(63.747, 65.516]"
Belgium,Belgium Jupiler League,2014/2015,SV Zulte-Waregem,66.72549663299665,30,31,8,15,7,0.34444444444444444,0.26666666666666666,0.5,0.23333333333333334,"(65.516, 67.285]"
Belgium,Belgium Jupiler League,2014/2015,Sporting Charleroi,65.9257287157287,30,49,14,9,7,0.5444444444444444,0.4666666666666667,0.3,0.23333333333333334,"(65.516, 67.285]"
Belgium,Belgium Jupiler League,2014/2015,Sporting Lokeren,69.78177833894502,30,42,10,8,12,0.4666666666666667,0.3333333333333333,0.26666666666666666,0.4,"(69.054, 70.824]"
Belgium,Belgium Jupiler League,2014/2015,Standard de Liège,69.88191919191921,30,53,16,9,5,0.5888888888888889,0.5333333333333333,0.3,0.16666666666666666,"(69.054, 70.824]"
Belgium,Belgium Jupiler League,2014/2015,Waasland-Beveren,65.62723009313918,30,26,7,18,5,0.28888888888888886,0.23333333333333334,0.6,0.16666666666666666,"(65.516, 67.285]"
Belgium,Belgium Jupiler League,2015/2016,Club Brugge KV,72.6361075036075,30,64,21,8,1,0.7111111111111111,0.7,0.26666666666666666,0.03333333333333333,"(72.593, 74.362]"
Belgium,Belgium Jupiler League,2015/2016,KAA Gent,72.97882395382392,30,60,17,4,9,0.6666666666666666,0.5666666666666667,0.13333333333333333,0.3,"(72.593, 74.362]"
Belgium,Belgium Jupiler League,2015/2016,KRC Genk,70.58204222545129,30,48,14,10,6,0.5333333333333333,0.4666666666666667,0.3333333333333333,0.2,"(69.054, 70.824]"
Belgium,Belgium Jupiler League,2015/2016,KV Kortrijk,67.95862193362193,30,39,10,11,9,0.43333333333333335,0.3333333333333333,0.36666666666666664,0.3,"(67.285, 69.054]"
Belgium,Belgium Jupiler League,2015/2016,KV Mechelen,68.84919432419433,30,37,10,13,7,0.4111111111111111,0.3333333333333333,0.43333333333333335,0.23333333333333334,"(67.285, 69.054]"
Belgium,Belgium Jupiler League,2015/2016,KV Oostende,70.11151515151518,30,49,14,9,7,0.5444444444444444,0.4666666666666667,0.3,0.23333333333333334,"(69.054, 70.824]"
Belgium,Belgium Jupiler League,2015/2016,KVC Westerlo,66.99954545454547,30,30,7,14,9,0.3333333333333333,0.23333333333333334,0.4666666666666667,0.3,"(65.516, 67.285]"
Belgium,Belgium Jupiler League,2015/2016,Oud-Heverlee Leuven,66.56767772967771,30,29,7,15,8,0.32222222222222224,0.23333333333333334,0.5,0.26666666666666666,"(65.516, 67.285]"
Belgium,Belgium Jupiler League,2015/2016,RSC Anderlecht,74.13873496873498,30,55,15,5,10,0.6111111111111112,0.5,0.16666666666666666,0.3333333333333333,"(72.593, 74.362]"
Belgium,Belgium Jupiler League,2015/2016,Royal Excel Mouscron,66.1246608946609,30,30,7,14,9,0.3333333333333333,0.23333333333333334,0.4666666666666667,0.3,"(65.516, 67.285]"
Belgium,Belgium Jupiler League,2015/2016,SV Zulte-Waregem,67.9235028860029,30,43,12,11,7,0.4777777777777778,0.4,0.36666666666666664,0.23333333333333334,"(67.285, 69.054]"
Belgium,Belgium Jupiler League,2015/2016,Sint-Truidense VV,66.63436442345534,30,30,8,16,6,0.3333333333333333,0.26666666666666666,0.5333333333333333,0.2,"(65.516, 67.285]"
Belgium,Belgium Jupiler League,2015/2016,Sporting Charleroi,68.93536796536797,30,39,10,11,9,0.43333333333333335,0.3333333333333333,0.36666666666666664,0.3,"(67.285, 69.054]"
Belgium,Belgium Jupiler League,2015/2016,Sporting Lokeren,68.8711616161616,30,34,8,12,10,0.37777777777777777,0.26666666666666666,0.4,0.3333333333333333,"(67.285, 69.054]"
Belgium,Belgium Jupiler League,2015/2016,Standard de Liège,70.42209268004721,30,41,12,13,5,0.45555555555555555,0.4,0.43333333333333335,0.16666666666666666,"(69.054, 70.824]"
Belgium,Belgium Jupiler League,2015/2016,Waasland-Beveren,65.62971380471379,30,33,9,15,6,0.36666666666666664,0.3,0.5,0.2,"(65.516, 67.285]"
England,England Premier League,2008/2009,Arsenal,80.10167464114834,38,72,20,6,12,0.631578947368421,0.5263157894736842,0.15789473684210525,0.3157894736842105,"(79.67, 81.439]"
England,England Premier League,2008/2009,Aston Villa,79.45382775119619,38,62,17,10,11,0.543859649122807,0.4473684210526316,0.2631578947368421,0.2894736842105263,"(77.9, 79.67]"
England,England Premier League,2008/2009,Blackburn Rovers,75.13350611376927,38,41,10,17,11,0.35964912280701755,0.2631578947368421,0.4473684210526316,0.2894736842105263,"(74.362, 76.131]"
England,England Premier League,2008/2009,Bolton Wanderers,74.05263157894734,38,41,11,19,8,0.35964912280701755,0.2894736842105263,0.5,0.21052631578947367,"(72.593, 74.362]"
England,England Premier League,2008/2009,Chelsea,83.68779904306223,38,83,25,5,8,0.7280701754385965,0.6578947368421053,0.13157894736842105,0.21052631578947367,"(83.208, 84.977]"
England,England Premier League,2008/2009,Everton,78.06698564593303,38,63,17,9,12,0.5526315789473685,0.4473684210526316,0.23684210526315788,0.3157894736842105,"(77.9, 79.67]"
England,England Premier League,2008/2009,Fulham,74.7416267942584,38,53,14,13,11,0.4649122807017544,0.3684210526315789,0.34210526315789475,0.2894736842105263,"(74.362, 76.131]"
England,England Premier League,2008/2009,Hull City,70.95933014354068,38,35,8,19,11,0.30701754385964913,0.21052631578947367,0.5,0.2894736842105263,"(70.824, 72.593]"
England,England Premier League,2008/2009,Liverpool,81.50478468899519,38,86,25,2,11,0.7543859649122807,0.6578947368421053,0.05263157894736842,0.2894736842105263,"(81.439, 83.208]"
England,England Premier League,2008/2009,Manchester City,78.15095693779907,38,50,15,18,5,0.43859649122807015,0.39473684210526316,0.47368421052631576,0.13157894736842105,"(77.9, 79.67]"
England,England Premier League,2008/2009,Manchester United,82.87655502392346,38,90,28,4,6,0.7894736842105263,0.7368421052631579,0.10526315789473684,0.15789473684210525,"(81.439, 83.208]"
England,England Premier League,2008/2009,Middlesbrough,73.91507177033492,38,32,7,20,11,0.2807017543859649,0.18421052631578946,0.5263157894736842,0.2894736842105263,"(72.593, 74.362]"
England,England Premier League,2008/2009,Newcastle United,75.48564593301437,38,34,7,18,13,0.2982456140350877,0.18421052631578946,0.47368421052631576,0.34210526315789475,"(74.362, 76.131]"
England,England Premier League,2008/2009,Portsmouth,75.75956937799043,38,41,10,17,11,0.35964912280701755,0.2631578947368421,0.4473684210526316,0.2894736842105263,"(74.362, 76.131]"
England,England Premier League,2008/2009,Stoke City,70.13397129186602,38,45,12,17,9,0.39473684210526316,0.3157894736842105,0.4473684210526316,0.23684210526315788,"(69.054, 70.824]"
England,England Premier League,2008/2009,Sunderland,73.76459330143541,38,36,9,20,9,0.3157894736842105,0.23684210526315788,0.5263157894736842,0.23684210526315788,"(72.593, 74.362]"
England,England Premier League,2008/2009,Tottenham Hotspur,78.22009569377987,38,51,14,15,9,0.4473684210526316,0.3684210526315789,0.39473684210526316,0.23684210526315788,"(77.9, 79.67]"
England,England Premier League,2008/2009,West Bromwich Albion,70.4133971291866,38,32,8,22,8,0.2807017543859649,0.21052631578947367,0.5789473684210527,0.21052631578947367,"(69.054, 70.824]"
England,England Premier League,2008/2009,West Ham United,74.57200956937803,38,51,14,15,9,0.4473684210526316,0.3684210526315789,0.39473684210526316,0.23684210526315788,"(74.362, 76.131]"
England,England Premier League,2008/2009,Wigan Athletic,73.47966507177033,38,45,12,17,9,0.39473684210526316,0.3157894736842105,0.4473684210526316,0.23684210526315788,"(72.593, 74.362]"
England,England Premier League,2009/2010,Arsenal,80.91028708133972,38,75,23,9,6,0.6578947368421053,0.6052631578947368,0.23684210526315788,0.15789473684210525,"(79.67, 81.439]"
England,England Premier League,2009/2010,Aston Villa,79.85406698564596,38,64,17,8,13,0.5614035087719298,0.4473684210526316,0.21052631578947367,0.34210526315789475,"(79.67, 81.439]"
England,England Premier League,2009/2010,Birmingham City,75.522009569378,38,50,13,14,11,0.43859649122807015,0.34210526315789475,0.3684210526315789,0.2894736842105263,"(74.362, 76.131]"
England,England Premier League,2009/2010,Blackburn Rovers,74.33062200956938,38,50,13,14,11,0.43859649122807015,0.34210526315789475,0.3684210526315789,0.2894736842105263,"(72.593, 74.362]"
England,England Premier League,2009/2010,Bolton Wanderers,74.4137426900585,38,39,10,19,9,0.34210526315789475,0.2631578947368421,0.5,0.23684210526315788,"(74.362, 76.131]"
England,England Premier League,2009/2010,Burnley,72.60466507177034,38,30,8,24,6,0.2631578947368421,0.21052631578947367,0.631578947368421,0.15789473684210525,"(72.593, 74.362]"
England,England Premier League,2009/2010,Chelsea,83.6495215311005,38,86,27,6,5,0.7543859649122807,0.7105263157894737,0.15789473684210525,0.13157894736842105,"(83.208, 84.977]"
England,England Premier League,2009/2010,Everton,78.81220095693782,38,61,16,9,13,0.5350877192982456,0.42105263157894735,0.23684210526315788,0.34210526315789475,"(77.9, 79.67]"
England,England Premier League,2009/2010,Fulham,76.08373205741627,38,46,12,16,10,0.40350877192982454,0.3157894736842105,0.42105263157894735,0.2631578947368421,"(74.362, 76.131]"
England,England Premier League,2009/2010,Hull City,70.68301435406697,38,30,6,20,12,0.2631578947368421,0.15789473684210525,0.5263157894736842,0.3157894736842105,"(69.054, 70.824]"
England,England Premier League,2009/2010,Liverpool,81.82177033492825,38,63,18,11,9,0.5526315789473685,0.47368421052631576,0.2894736842105263,0.23684210526315788,"(81.439, 83.208]"
England,England Premier League,2009/2010,Manchester City,80.96710526315789,38,67,18,7,13,0.5877192982456141,0.47368421052631576,0.18421052631578946,0.34210526315789475,"(79.67, 81.439]"
